panel,dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,rbf_reference,-1,True,validation,0.08130257378236078,0.0,0.9931269939988852
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,rbf_reference,-1,True,test,0.04423547419529241,0.0,0.9931269939988852
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m0,0,False,validation,0.05688200635357607,0.04078415323251105,0.11910562193952501
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m0,0,False,test,0.041144975897732285,0.044305460839497435,0.11910562193952501
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m1,1,False,validation,0.05613552275351,0.0508824012617725,0.3370774909853935
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m1,1,False,test,0.03658859832199834,0.03629095581667147,0.3370774909853935
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m2,2,False,validation,0.057098847857319286,0.05670142372628875,0.23252349602989852
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m2,2,False,test,0.03749240887412686,0.0495686943119847,0.23252349602989852
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m3,3,False,validation,0.05826299642959916,0.0416331743607626,0.4610069370828569
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m3,3,False,test,0.04175114868525342,0.02883263640359114,0.4610069370828569
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m4,4,False,validation,0.05231015562332998,0.048381800592352246,0.4923303460236639
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m4,4,False,test,0.040437631246400325,0.03985900391325343,0.4923303460236639
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m5,5,False,validation,0.0548788632696703,0.048631764140066085,0.16936585097573698
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m5,5,False,test,0.034614729150380275,0.0409951938208731,0.16936585097573698
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m6,6,False,validation,0.059962453569048405,0.0373170449190871,0.6571809570305049
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m6,6,False,test,0.037652710755276896,0.03928122233736446,0.6571809570305049
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m7,7,False,validation,0.05932027461888949,0.04039736988259124,0.24782066699117422
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw,baseline,orthogonal_all__m7,7,False,test,0.041433274563214405,0.041282564433978604,0.24782066699117422
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.06412977202667655,0.0,0.8643028929363936
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.03888787632442148,0.0,0.8643028929363936
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.06412977202667655,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.03888787632442148,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.06412977202667655,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.03888787632442148,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.06412977202667655,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.03888787632442148,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.06412977202667655,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.03888787632442148,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.06412977202667655,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.03888787632442148,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.06412977202667655,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.03888787632442148,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.06412977202667655,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.03888787632442148,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.06412977202667655,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.03888787632442148,0.0,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,rbf_reference,-1,True,validation,0.06757251119633902,0.0,0.8068581130355597
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,rbf_reference,-1,True,test,0.03936569695191762,0.0,0.8068581130355597
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m0,0,False,validation,0.05956617376567056,0.010196038328455233,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m0,0,False,test,0.03808789753398005,0.011076365131502824,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m1,1,False,validation,0.06108550380725508,0.012720600430746389,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m1,1,False,test,0.03706063830427882,0.009072738892101006,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m2,2,False,validation,0.05837616994556368,0.014175355921829617,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m2,2,False,test,0.03673453996055258,0.012392173479706703,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m3,3,False,validation,0.058739491979982204,0.01040829359918622,0.0
NEW_prospective,wilt,classification,tabpfn_2_6,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m3,3,False,test,0.038662283893739484,0.007208159171690081,0.0
