panel,dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,rbf_reference,-1,True,validation,0.02885725381538267,0.0,0.27334443805739284
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,rbf_reference,-1,True,test,0.03271191822618737,0.0,0.27334443805739284
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m0,0,False,validation,0.02710343794378687,0.03392076666762527,0.3049613169860095
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m0,0,False,test,0.03825272263993625,0.03727187914773033,0.3049613169860095
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m1,1,False,validation,0.03538163668078988,0.04028266426326957,0.3027881958987564
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m1,1,False,test,0.04618112146507045,0.054339476147768934,0.3027881958987564
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m2,2,False,validation,0.03282725712706298,0.03344987269781501,0.30918272607959807
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m2,2,False,test,0.04701290039891884,0.043763319386982226,0.30918272607959807
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m3,3,False,validation,0.0304623807249907,0.04100180603033677,0.3218051881995052
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m3,3,False,test,0.037894273422705696,0.03929118095244271,0.3218051881995052
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m4,4,False,validation,0.03633645512038519,0.03679861649453316,0.22789032803848386
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m4,4,False,test,0.041471583639622764,0.042001396016669766,0.22789032803848386
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m5,5,False,validation,0.026747107763527088,0.04135339620978346,0.3130475280340761
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m5,5,False,test,0.036810359736321005,0.0341748121240093,0.3130475280340761
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m6,6,False,validation,0.034232474348940986,0.04578894297614749,0.2849011239595711
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m6,6,False,test,0.0382543043627043,0.039143186248974955,0.2849011239595711
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m7,7,False,validation,0.03346682965323811,0.031072228856436335,0.3059543538838625
NEW_prospective,wilt,classification,tabm_d,0,Raw,baseline,orthogonal_all__m7,7,False,test,0.03681052335824014,0.03369227910953511,0.3059543538838625
NEW_prospective,wilt,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer,rbf_reference,-1,True,validation,0.05355080912722575,0.0,0.38115757098421454
