panel,dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,rbf_reference,-1,True,validation,0.1261075440549867,0.0,0.6840504328720272
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,rbf_reference,-1,True,test,0.10454985083810502,0.0,0.6840504328720272
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m0,0,False,validation,0.12538782781721317,0.059935267207510086,0.44597317301668227
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m0,0,False,test,0.10143864891656168,0.075502641587776,0.44597317301668227
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m1,1,False,validation,0.1262102985394848,0.07898631661311635,1.2256481400690973
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m1,1,False,test,0.10553113031785039,0.09486732949497427,1.2256481400690973
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m2,2,False,validation,0.12512432355003505,0.07571678942805671,0.5281727379187942
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m2,2,False,test,0.10215854995680901,0.08775098631168186,0.5281727379187942
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m3,3,False,validation,0.1253944662538556,0.06744757544651614,0.9816903020255268
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m3,3,False,test,0.10247800280518474,0.08254265493766802,0.9816903020255268
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m4,4,False,validation,0.12431832717854702,0.06222485946449553,1.2240311950445175
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m4,4,False,test,0.10335046775142818,0.08177623466555738,1.2240311950445175
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m5,5,False,validation,0.12833948128738712,0.09347072198805637,0.6463255530688912
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m5,5,False,test,0.1076523276470746,0.11240351556928681,0.6463255530688912
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m6,6,False,validation,0.12594623146773318,0.07718816900392375,0.501017076196149
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m6,6,False,test,0.1025232278126446,0.09544140615659237,0.501017076196149
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m7,7,False,validation,0.1253425233609516,0.06493493084912651,0.9331516257952899
NEW_prospective,space-ga,regression,tabm_d,1,Raw,baseline,orthogonal_all__m7,7,False,test,0.10287256471191149,0.07670162838695822,0.9331516257952899
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,rbf_reference,-1,True,validation,0.12126329893009814,0.0,0.5845668849069625
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,rbf_reference,-1,True,test,0.09977891531442186,0.0,0.5845668849069625
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m0,0,False,validation,0.12144750772520758,0.010833272853384193,0.7090770860668272
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m0,0,False,test,0.10004384564673648,0.012673782447030643,0.7090770860668272
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m1,1,False,validation,0.12112407959484695,0.014669586610488922,0.7329766631592065
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m1,1,False,test,0.09974311324531887,0.015942257098519045,0.7329766631592065
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m2,2,False,validation,0.12112235329097633,0.013059912984640558,0.7290291679091752
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m2,2,False,test,0.09972961103791407,0.014221554710598694,0.7290291679091752
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m3,3,False,validation,0.12131330653036246,0.0112649334911348,0.6041153380647302
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m3,3,False,test,0.09964853726787132,0.01335950189601669,0.6041153380647302
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m4,4,False,validation,0.12139350860832604,0.013667932970725202,0.7625532699748874
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m4,4,False,test,0.09992069292207878,0.014128914939767725,0.7625532699748874
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m5,5,False,validation,0.12133767511824771,0.011791043499775045,1.1756298248656094
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m5,5,False,test,0.09976204059231548,0.010669579564109586,1.1756298248656094
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m6,6,False,validation,0.12149664255086881,0.024008293794626556,0.957266777055338
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m6,6,False,test,0.0997529945569783,0.024139269993508194,0.957266777055338
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m7,7,False,validation,0.12122249760284576,0.004375513335683471,0.6363155271392316
NEW_prospective,space-ga,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m7,7,False,test,0.09983015614463871,0.0044822589687764786,0.6363155271392316
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.12215844016203078,0.0,0.9140780088491738
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.09947211854671165,0.0,0.9140780088491738
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.12215844016203078,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.09947211854671165,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.12215844016203078,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.09947211854671165,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.12215844016203078,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.09947211854671165,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.12215844016203078,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.09947211854671165,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.12215844016203078,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.09947211854671165,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.12215844016203078,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.09947211854671165,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.12215844016203078,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.09947211854671165,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.12215844016203078,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.09947211854671165,0.0,0.0
NEW_prospective,space-ga,regression,tabm_d,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,rbf_reference,-1,True,validation,0.1226441524679285,0.0,1.15027503692545
NEW_prospective,space-ga,regression,tabm_d,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,rbf_reference,-1,True,test,0.10018036460614829,0.0,1.15027503692545
NEW_prospective,space-ga,regression,tabm_d,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m0,0,False,validation,0.12252351032392417,0.014983826243393738,0.0
NEW_prospective,space-ga,regression,tabm_d,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m0,0,False,test,0.09945728735318868,0.018875656310858583,0.0
NEW_prospective,space-ga,regression,tabm_d,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m1,1,False,validation,0.12251752836858566,0.01974657627212774,0.0
NEW_prospective,space-ga,regression,tabm_d,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m1,1,False,test,0.10024318221036405,0.023716832485778015,0.0
NEW_prospective,space-ga,regression,tabm_d,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m2,2,False,validation,0.12242949156323871,0.018929201959214218,0.0
NEW_prospective,space-ga,regression,tabm_d,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m2,2,False,test,0.09955935831647565,0.021937753906003183,0.0
NEW_prospective,space-ga,regression,tabm_d,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m3,3,False,validation,0.12249147202873625,0.016861908756484974,0.0
